tts_sysno,c_textid,c_personid,c_role_id,c_year,c_nh_code,c_nh_year,c_range_code,c_source,c_pages,c_secondary_source_author,c_notes,c_created_by,c_created_date,c_modified_by,c_modified_date
,19585,65637,1,,,,,40328,723-750,,,load,20220113,,
,40808,65637,1,,,,,40328,3-29,,,load,20220113,,
,41443,65637,1,,,,,40328,49-60,,,load,20220113,,
,42747,65637,1,,,,,40328,121-130,,,load,20220113,,
,43256,65637,1,,,,,40328,150-155,,,load,20220113,,
,43257,65637,1,,,,,40328,150-155,,,load,20220113,,
,43384,65637,1,,,,,40328,155-160,,,load,20220113,,
,46654,65637,1,,,,,40328,723-750,,,load,20220113,,
,46655,65637,1,,,,,40328,723-750,,,load,20220113,,
,46848,65637,1,,,,,40328,757-758,,,load,20220113,,
11593,13254,65639,0,-1,0,-1,0,,0000000,,,load,20100825,,
11839,13385,65639,0,-1,0,-1,0,,0000000,,,load,20100825,,
12012,13501,65639,0,-1,0,-1,0,,0000000,,,load,20100825,,
12447,13934,65639,0,-1,0,-1,0,,0000000,,,load,20100825,,
12768,14253,65639,0,-1,0,-1,0,,0000000,,,load,20100825,,
13054,14540,65639,0,-1,0,-1,0,,0000000,,,load,20100825,,
13589,15075,65639,0,-1,0,-1,0,,0000000,,,load,20100825,,
14178,15660,65639,0,-1,0,-1,0,,0000000,,,load,20100825,,
14517,15996,65639,0,-1,0,-1,0,,0000000,,,load,20100825,,
14711,16188,65639,0,-1,0,-1,0,,0000000,,,load,20100825,,
15110,16581,65639,0,-1,0,-1,0,,0000000,,,load,20100825,,
15177,16646,65639,0,-1,0,-1,0,,0000000,,,load,20100825,,
15196,16665,65639,0,-1,0,-1,0,,0000000,,,load,20100825,,
15239,16708,65639,0,-1,0,-1,0,,0000000,,,load,20100825,,
15805,17272,65639,0,-1,0,-1,0,,0000000,,,load,20100825,,
16160,17621,65639,0,-1,0,-1,0,,0000000,,,load,20100825,,
17133,18593,65639,0,-1,0,-1,0,,0000000,,,load,20100825,,
17159,18619,65639,0,-1,0,-1,0,,0000000,,,load,20100825,,
18227,19683,65639,0,-1,0,-1,0,,0000000,,,load,20100825,,
18250,19706,65668,0,-1,0,-1,0,,0000000,,,load,20100825,,
11826,13377,65671,0,-1,0,-1,0,,0000000,,,load,20100825,,
11827,13377,65672,0,-1,0,-1,0,,0000000,,,load,20100825,,
12609,14096,65672,0,-1,0,-1,0,,0000000,,,load,20100825,,
11649,13277,65675,0,-1,0,-1,0,,0000000,,,load,20100825,,
12815,14301,65677,0,-1,0,-1,0,,0000000,,,load,20100825,,
16030,17491,65677,0,-1,0,-1,0,,0000000,,,load,20100825,,
11650,13277,65679,0,-1,0,-1,0,,0000000,,,load,20100825,,
11828,13377,65679,0,-1,0,-1,0,,0000000,,,load,20100825,,
12013,13502,65679,0,-1,0,-1,0,,0000000,,,load,20100825,,
11326,13132,65688,0,-1,0,-1,0,,0000000,,,load,20100825,,
12267,13755,65688,0,-1,0,-1,0,,0000000,,,load,20100825,,
13941,15425,65688,0,-1,0,-1,0,,0000000,,,load,20100825,,
14705,16182,65688,0,-1,0,-1,0,,0000000,,,load,20100825,,
18635,20088,65688,0,-1,0,-1,0,,0000000,,,load,20100825,,
27099,35542,65688,0,-1,0,-1,0,,0000000,,,load,20140212,,
,41579,65688,0,,,,,40328,65-68,,輯(補逸),load,20220113,,
,41587,65688,0,,,,,40328,65-68,,輯(補逸),load,20220113,,
,41579,65688,2,,,,,40328,65-68,,,load,20220113,,
11291,13110,65690,0,-1,0,-1,0,,0000000,,,load,20100825,,
11851,13391,65690,0,-1,0,-1,0,,0000000,,,load,20100825,,
12740,14225,65690,0,-1,0,-1,0,,0000000,,,load,20100825,,
13006,14492,65690,0,-1,0,-1,0,,0000000,,,load,20100825,,
13011,14497,65690,0,-1,0,-1,0,,0000000,,,load,20100825,,
13631,15117,65690,0,-1,0,-1,0,,0000000,,,load,20100825,,
14052,15536,65690,0,-1,0,-1,0,,0000000,,,load,20100825,,
14053,15537,65690,0,-1,0,-1,0,,0000000,,,load,20100825,,
14055,15539,65690,0,-1,0,-1,0,,0000000,,,load,20100825,,
14139,15622,65690,0,-1,0,-1,0,,0000000,,,load,20100825,,
14380,15860,65690,0,-1,0,-1,0,,0000000,,,load,20100825,,
14439,15918,65690,0,-1,0,-1,0,,0000000,,,load,20100825,,
14949,16420,65690,0,-1,0,-1,0,,0000000,,,load,20100825,,
15082,16553,65690,0,-1,0,-1,0,,0000000,,,load,20100825,,
15669,17137,65690,0,-1,0,-1,0,,0000000,,,load,20100825,,
15777,17245,65690,0,-1,0,-1,0,,0000000,,,load,20100825,,
16106,17567,65690,0,-1,0,-1,0,,0000000,,,load,20100825,,
16734,18195,65690,0,-1,0,-1,0,,0000000,,,load,20100825,,
17163,18623,65690,0,-1,0,-1,0,,0000000,,,load,20100825,,
17164,18624,65690,0,-1,0,-1,0,,0000000,,,load,20100825,,
17165,18625,65690,0,-1,0,-1,0,,0000000,,,load,20100825,,
17167,18627,65690,0,-1,0,-1,0,,0000000,,,load,20100825,,
,43102,65712,1,,,,,40328,145-149,,,load,20220113,,
13189,14675,65715,0,-1,0,-1,0,,0000000,,,load,20100825,,
22806,24339,65715,0,-1,0,-1,0,,0000000,,,load,20100825,,
11349,13146,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
11523,13213,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
11807,13372,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
11875,13406,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
11905,13424,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
11929,13448,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
12376,13863,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
13125,14611,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
13141,14627,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
13142,14628,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
13154,14640,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
13157,14643,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
13163,14649,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
13311,14797,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
13356,14842,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
13361,14847,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
13367,14853,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
13543,15029,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
13544,15030,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
14135,15618,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
14400,15880,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
14503,15982,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
14591,16070,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
15032,16503,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
15049,16520,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
15077,16548,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
15183,16652,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
15504,16973,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
15786,17254,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
16244,17706,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
16579,18042,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
17064,18524,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
17135,18595,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
17376,18835,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
17446,18903,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
17479,18936,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
17480,18937,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
17753,19210,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
,43284,65721,1,,,,,40328,150-155,,,load,20220113,,
,46458,65721,1,,,,,40328,723-750,,,load,20220113,,
,51350,65721,1,,,,,40328,978-1017,,,load,20220113,,
13045,14531,65730,0,-1,0,-1,0,,0000000,,,load,20100825,,
13094,14580,65730,0,-1,0,-1,0,,0000000,,,load,20100825,,
13657,15143,65730,0,-1,0,-1,0,,0000000,,,load,20100825,,
18097,19553,65730,0,-1,0,-1,0,,0000000,,,load,20100825,,
18642,20096,65730,0,-1,0,-1,0,,0000000,,,load,20100825,,
2646,4552,65731,0,-1,0,-1,0,,0000000,,,load,20100825,,
11668,13290,65731,0,-1,0,-1,0,,0000000,,,load,20100825,,
11866,13400,65731,0,-1,0,-1,0,,0000000,,,load,20100825,,
11868,13401,65731,0,-1,0,-1,0,,0000000,,,load,20100825,,
11903,13422,65731,0,-1,0,-1,0,,0000000,,,load,20100825,,
11942,13459,65731,0,-1,0,-1,0,,0000000,,,load,20100825,,
12701,14187,65731,0,-1,0,-1,0,,0000000,,,load,20100825,,
12748,14233,65731,0,-1,0,-1,0,,0000000,,,load,20100825,,
12791,14278,65731,0,-1,0,-1,0,,0000000,,,load,20100825,,
13699,15184,65731,0,-1,0,-1,0,,0000000,,,load,20100825,,
14241,15723,65731,0,-1,0,-1,0,,0000000,,,load,20100825,,
14242,15724,65731,0,-1,0,-1,0,,0000000,,,load,20100825,,
14708,16185,65731,0,-1,0,-1,0,,0000000,,,load,20100825,,
15501,16970,65731,0,-1,0,-1,0,,0000000,,,load,20100825,,
17254,18714,65731,0,-1,0,-1,0,,0000000,,,load,20100825,,
18010,19466,65731,0,-1,0,-1,0,,0000000,,,load,20100825,,
18659,20113,65731,0,-1,0,-1,0,,0000000,,,load,20100825,,
18660,20114,65731,0,-1,0,-1,0,,0000000,,,load,20100825,,
18713,20166,65731,0,-1,0,-1,0,,0000000,,,load,20100825,,
,42358,65731,1,,,,,40328,103-109,,,load,20220113,,
,47408,65731,1,,,,,40328,787-792,,,load,20220113,,
11294,13113,65733,0,-1,0,-1,0,0,0000000,,,load,20100825,,
12047,13536,65733,0,-1,0,-1,0,0,0000000,,,load,20100825,,
12788,14275,65733,0,-1,0,-1,0,0,0000000,,,load,20100825,,
12824,14310,65733,0,-1,0,-1,0,0,0000000,,,load,20100825,,
13023,14509,65733,0,-1,0,-1,0,0,0000000,,,load,20100825,,
17929,19385,65733,0,-1,0,-1,0,0,0000000,,,load,20100825,,
17935,19391,65733,0,-1,0,-1,0,0,0000000,,,load,20100825,,
12034,13523,65734,0,-1,0,-1,0,,0000000,,,load,20100825,,
14587,16066,65734,0,-1,0,-1,0,,0000000,,,load,20100825,,
14982,16453,65734,0,-1,0,-1,0,,0000000,,,load,20100825,,
15027,16498,65734,0,-1,0,-1,0,,0000000,,,load,20100825,,
15581,17050,65735,0,-1,0,-1,0,,0000000,,,load,20100825,,
15582,17051,65735,0,-1,0,-1,0,,0000000,,,load,20100825,,
16247,17709,65735,0,-1,0,-1,0,,0000000,,,load,20100825,,
16940,18400,65735,0,-1,0,-1,0,,0000000,,,load,20100825,,
17059,18519,65735,0,-1,0,-1,0,,0000000,,,load,20100825,,
17113,18573,65735,0,-1,0,-1,0,,0000000,,,load,20100825,,
17891,19348,65735,0,-1,0,-1,0,,0000000,,,load,20100825,,
17892,19349,65735,0,-1,0,-1,0,,0000000,,,load,20100825,,
18371,19825,65735,0,-1,0,-1,0,,0000000,,,load,20100825,,
18870,20323,65735,0,-1,0,-1,0,,0000000,,,load,20100825,,
,49178,65735,0,,,,,40328,68-72,,删述,load,20220113,,
,49335,65735,0,,,,,40328,68-72,,,load,20220113,,
,14961,65735,1,,,,,40328,877-891,,,load,20220113,,
,15142,65735,1,,,,,40328,866-877,,,load,20220113,,
,15548,65735,1,,,,,40328,877-891,,,load,20220113,,
,16339,65735,1,,,,,40328,877-891,,,load,20220113,,
,17051,65735,1,,,,,40328,877-891,,,load,20220113,,
,18400,65735,1,,,,,40328,877-891,,,load,20220113,,
,20323,65735,1,,,,,40328,866-877,,,load,20220113,,
,47214,65735,1,,,,,40328,777,,,load,20220113,,
,49342,65735,1,,,,,40328,877-891,,,load,20220113,,
,49343,65735,1,,,,,40328,877-891,,,load,20220113,,
,49344,65735,1,,,,,40328,877-891,,,load,20220113,,
,49345,65735,1,,,,,40328,877-891,,,load,20220113,,
,49346,65735,1,,,,,40328,877-891,,,load,20220113,,
12010,13499,65737,0,-1,0,-1,0,,0000000,,,load,20100825,,
12011,13500,65737,0,-1,0,-1,0,,0000000,,,load,20100825,,
12746,14231,65737,0,-1,0,-1,0,,0000000,,,load,20100825,,
12902,14388,65737,0,-1,0,-1,0,,0000000,,,load,20100825,,
13318,14804,65737,0,-1,0,-1,0,,0000000,,,load,20100825,,
13391,14877,65737,0,-1,0,-1,0,,0000000,,,load,20100825,,
13927,15411,65737,0,-1,0,-1,0,,0000000,,,load,20100825,,
16259,17721,65737,0,-1,0,-1,0,,0000000,,,load,20100825,,
16853,18313,65737,0,-1,0,-1,0,,0000000,,,load,20100825,,
16854,18314,65737,0,-1,0,-1,0,,0000000,,,load,20100825,,
16855,18315,65737,0,-1,0,-1,0,,0000000,,,load,20100825,,
17225,18685,65737,0,-1,0,-1,0,,0000000,,,load,20100825,,
17311,18771,65737,0,-1,0,-1,0,,0000000,,,load,20100825,,
17312,18772,65737,0,-1,0,-1,0,,0000000,,,load,20100825,,
17313,18773,65737,0,-1,0,-1,0,,0000000,,,load,20100825,,
18072,19528,65737,0,-1,0,-1,0,,0000000,,,load,20100825,,
17533,18990,65739,0,-1,0,-1,0,,0000000,,,load,20100825,,
17820,19277,65739,0,-1,0,-1,0,,0000000,,,load,20100825,,
17821,19278,65739,0,-1,0,-1,0,,0000000,,,load,20100825,,
17871,19328,65739,0,-1,0,-1,0,,0000000,,,load,20100825,,
17916,19372,65739,0,-1,0,-1,0,,0000000,,,load,20100825,,
17957,19413,65739,0,-1,0,-1,0,,0000000,,,load,20100825,,
22807,24340,65739,0,-1,0,-1,0,,0000000,,,load,20100825,,
,15733,65739,1,,,,,40328,103-109,,,load,20220113,,
,16645,65739,1,,,,,40328,48-49,,,load,20220113,,
,19372,65739,1,,,,,40328,136-144,,,load,20220113,,
,41142,65739,1,,,,,40328,34-44,,,load,20220113,,
,42285,65739,1,,,,,40328,103-109,,,load,20220113,,
,42488,65739,1,,,,,40328,113-116,,,load,20220113,,
,42503,65739,1,,,,,40328,113-116,,,load,20220113,,
,42555,65739,1,,,,,40328,118-120,,,load,20220113,,
,43247,65739,1,,,,,40328,150-155,,,load,20220113,,
15654,17122,65740,0,-1,0,-1,0,,0000000,,,load,20100825,,
16947,18407,65740,0,-1,0,-1,0,,0000000,,,load,20100825,,
18812,20265,65740,0,-1,0,-1,0,,0000000,,,load,20100825,,
11392,13151,65741,0,-1,0,-1,0,,0000000,,,load,20100825,,
12085,13573,65741,0,-1,0,-1,0,,0000000,,,load,20100825,,
12087,13575,65741,0,-1,0,-1,0,,0000000,,,load,20100825,,
12233,13721,65741,0,-1,0,-1,0,,0000000,,,load,20100825,,
12256,13744,65741,0,-1,0,-1,0,,0000000,,,load,20100825,,
12372,13859,65741,0,-1,0,-1,0,,0000000,,,load,20100825,,
12431,13918,65741,0,-1,0,-1,0,,0000000,,,load,20100825,,
12501,13988,65741,0,-1,0,-1,0,,0000000,,,load,20100825,,
13111,14597,65741,0,-1,0,-1,0,,0000000,,,load,20100825,,
13115,14601,65741,0,-1,0,-1,0,,0000000,,,load,20100825,,
14133,15616,65741,0,-1,0,-1,0,,0000000,,,load,20100825,,
14245,15727,65741,0,-1,0,-1,0,,0000000,,,load,20100825,,
15057,16528,65741,0,-1,0,-1,0,,0000000,,,load,20100825,,
15397,16866,65741,0,-1,0,-1,0,,0000000,,,load,20100825,,
15750,17218,65741,0,-1,0,-1,0,,0000000,,,load,20100825,,
15815,17282,65741,0,-1,0,-1,0,,0000000,,,load,20100825,,
17112,18572,65741,0,-1,0,-1,0,,0000000,,,load,20100825,,
17301,18761,65741,0,-1,0,-1,0,,0000000,,,load,20100825,,
18357,19811,65741,0,-1,0,-1,0,,0000000,,,load,20100825,,
18364,19818,65741,0,-1,0,-1,0,,0000000,,,load,20100825,,
18643,20097,65741,0,-1,0,-1,0,,0000000,,,load,20100825,,
,13918,65741,1,,,,,40328,75-78,,,load,20220113,,
18358,19812,65744,0,-1,0,-1,0,,0000000,,,load,20100825,,
18689,20143,65744,0,-1,0,-1,0,,0000000,,,load,20100825,,
,42351,65744,1,,,,,40328,103-109,,,load,20220113,,
,42429,65744,1,,,,,40328,109-112,,,load,20220113,,
2647,4552,65745,0,-1,0,-1,0,,0000000,,,load,20100825,,
11867,13400,65745,0,-1,0,-1,0,,0000000,,,load,20100825,,
11943,13459,65745,0,-1,0,-1,0,,0000000,,,load,20100825,,
13002,14488,65745,0,-1,0,-1,0,,0000000,,,load,20100825,,
13164,14650,65745,0,-1,0,-1,0,,0000000,,,load,20100825,,
14146,15629,65745,0,-1,0,-1,0,,0000000,,,load,20100825,,
14415,15895,65745,0,-1,0,-1,0,,0000000,,,load,20100825,,
15056,16527,65745,0,-1,0,-1,0,,0000000,,,load,20100825,,
15731,17199,65745,0,-1,0,-1,0,,0000000,,,load,20100825,,
16380,17843,65745,0,-1,0,-1,0,,0000000,,,load,20100825,,
16739,18200,65745,0,-1,0,-1,0,,0000000,,,load,20100825,,
16969,18429,65745,0,-1,0,-1,0,,0000000,,,load,20100825,,
17275,18735,65745,0,-1,0,-1,0,,0000000,,,load,20100825,,
17277,18737,65745,0,-1,0,-1,0,,0000000,,,load,20100825,,
17289,18749,65745,0,-1,0,-1,0,,0000000,,,load,20100825,,
18201,19657,65745,0,-1,0,-1,0,,0000000,,,load,20100825,,
18202,19658,65745,0,-1,0,-1,0,,0000000,,,load,20100825,,
18203,19659,65745,0,-1,0,-1,0,,0000000,,,load,20100825,,
,40804,65745,1,,,,,40328,3-29,,,load,20220113,,
,41153,65745,1,,,,,40328,34-44,,,load,20220113,,
11982,13479,65746,0,-1,0,-1,0,,0000000,,,load,20100825,,
12083,13571,65746,0,-1,0,-1,0,,0000000,,,load,20100825,,
12181,13669,65746,0,-1,0,-1,0,,0000000,,,load,20100825,,
12193,13681,65746,0,-1,0,-1,0,,0000000,,,load,20100825,,
12197,13685,65746,0,-1,0,-1,0,,0000000,,,load,20100825,,
12255,13743,65746,0,-1,0,-1,0,,0000000,,,load,20100825,,
13249,14735,65746,0,-1,0,-1,0,,0000000,,,load,20100825,,
13493,14979,65746,0,-1,0,-1,0,,0000000,,,load,20100825,,
14857,16331,65746,0,-1,0,-1,0,,0000000,,,load,20100825,,
14858,16332,65746,0,-1,0,-1,0,,0000000,,,load,20100825,,
15672,17140,65746,0,-1,0,-1,0,,0000000,,,load,20100825,,
15842,17309,65746,0,-1,0,-1,0,,0000000,,,load,20100825,,
17551,19008,65746,0,-1,0,-1,0,,0000000,,,load,20100825,,
,43833,65746,1,,,,,40328,179-181,,,load,20220113,,
12020,13509,65748,0,-1,0,-1,0,,0000000,,,load,20100825,,
12137,13625,65748,0,-1,0,-1,0,,0000000,,,load,20100825,,
12208,13696,65748,0,-1,0,-1,0,,0000000,,,load,20100825,,
18509,19962,65639,0,-1,0,-1,0,,0000000,,,load,20100825,,
18524,19977,65639,0,-1,0,-1,0,,0000000,,,load,20100825,,
,15075,65639,1,,,,,40328,723-750,,,load,20220113,,
,16708,65639,1,,,,,40328,723-750,,,load,20220113,,
,19683,65639,1,,,,,40328,723-750,,,load,20220113,,
,46583,65639,1,,,,,40328,723-750,,,load,20220113,,
,46584,65639,1,,,,,40328,723-750,,,load,20220113,,
,46585,65639,1,,,,,40328,723-750,,,load,20220113,,
,46586,65639,1,,,,,40328,723-750,,,load,20220113,,
,46587,65639,1,,,,,40328,723-750,,,load,20220113,,
11473,13175,65640,0,-1,0,-1,0,,0000000,,,load,20100825,,
11904,13423,65640,0,-1,0,-1,0,,0000000,,,load,20100825,,
12413,13900,65640,0,-1,0,-1,0,,0000000,,,load,20100825,,
12982,14468,65640,0,-1,0,-1,0,,0000000,,,load,20100825,,
13496,14982,65640,0,-1,0,-1,0,,0000000,,,load,20100825,,
13736,15221,65640,0,-1,0,-1,0,,0000000,,,load,20100825,,
14849,16323,65640,0,-1,0,-1,0,,0000000,,,load,20100825,,
16031,17492,65640,0,-1,0,-1,0,,0000000,,,load,20100825,,
16682,18144,65640,0,-1,0,-1,0,,0000000,,,load,20100825,,
17728,19185,65640,0,-1,0,-1,0,,0000000,,,load,20100825,,
18001,19457,65640,0,-1,0,-1,0,,0000000,,,load,20100825,,
18709,20162,65640,0,-1,0,-1,0,,0000000,,,load,20100825,,
22805,24338,65640,0,-1,0,-1,0,,0000000,,,load,20100825,,
289,2186,65642,0,-1,0,-1,0,,0000000,,,load,20100825,,
13337,14823,65642,0,-1,0,-1,0,,0000000,,,load,20100825,,
14935,16408,65642,0,-1,0,-1,0,,0000000,,,load,20100825,,
15270,16739,65645,0,-1,0,-1,0,,0000000,,,load,20100825,,
15271,16740,65645,0,-1,0,-1,0,,0000000,,,load,20100825,,
15272,16741,65645,0,-1,0,-1,0,,0000000,,,load,20100825,,
14280,15761,65646,0,-1,0,-1,0,,0000000,,,load,20100825,,
13073,14559,65652,0,-1,0,-1,0,,0000000,,,load,20100825,,
14195,15677,65656,0,-1,0,-1,0,,0000000,,,load,20100825,,
18666,20120,65659,0,-1,0,-1,0,0,0000000,,,load,20100825,,
13728,15213,65663,0,-1,0,-1,0,,0000000,,,load,20100825,,
14304,15785,65663,0,-1,0,-1,0,,0000000,,,load,20100825,,
15318,16787,65663,0,-1,0,-1,0,,0000000,,,load,20100825,,
15481,16950,65663,0,-1,0,-1,0,,0000000,,,load,20100825,,
18865,20318,65663,0,-1,0,-1,0,,0000000,,,load,20100825,,
18866,20319,65663,0,-1,0,-1,0,,0000000,,,load,20100825,,
,15213,65663,1,,,,,40328,757-758,,,load,20220113,,
,16950,65663,1,,,,,40328,723-750,,,load,20220113,,
18077,19533,65690,0,-1,0,-1,0,,0000000,,,load,20100825,,
,18195,65690,1,,,,,40328,83-87,,,load,20220113,,
,41019,65690,1,,,,,40328,34-44,,,load,20220113,,
,42301,65690,1,,,,,40328,103-109,,,load,20220113,,
,42475,65690,1,,,,,40328,113-116,,,load,20220113,,
,42573,65690,1,,,,,40328,118-120,,,load,20220113,,
11255,13085,65701,0,-1,0,-1,0,,0000000,,,load,20100825,,
14270,15751,65702,0,-1,0,-1,0,,0000000,,,load,20100825,,
15458,16927,65702,0,-1,0,-1,0,,0000000,,,load,20100825,,
15950,17412,65702,0,-1,0,-1,0,,0000000,,,load,20100825,,
18494,19947,65702,0,-1,0,-1,0,,0000000,,,load,20100825,,
22835,24357,65702,0,-1,0,-1,0,,0000000,,,load,20100825,,
12250,13738,65711,0,-1,0,-1,0,,0000000,,,load,20100825,,
13977,15461,65711,0,-1,0,-1,0,,0000000,,,load,20100825,,
14176,15658,65711,0,-1,0,-1,0,,0000000,,,load,20100825,,
14417,15897,65711,0,-1,0,-1,0,,0000000,,,load,20100825,,
14866,16340,65711,0,-1,0,-1,0,,0000000,,,load,20100825,,
14938,16411,65711,0,-1,0,-1,0,,0000000,,,load,20100825,,
15943,17405,65711,0,-1,0,-1,0,,0000000,,,load,20100825,,
16460,17923,65711,0,-1,0,-1,0,,0000000,,,load,20100825,,
17346,18805,65711,0,-1,0,-1,0,,0000000,,,load,20100825,,
17347,18806,65711,0,-1,0,-1,0,,0000000,,,load,20100825,,
17348,18807,65711,0,-1,0,-1,0,,0000000,,,load,20100825,,
17525,18982,65711,0,-1,0,-1,0,,0000000,,,load,20100825,,
,15461,65711,1,,,,,40328,1045-1082,,,load,20220113,,
11327,13132,65712,0,-1,0,-1,0,,0000000,,,load,20100825,,
13020,14506,65712,0,-1,0,-1,0,,0000000,,,load,20100825,,
13808,15293,65712,0,-1,0,-1,0,,0000000,,,load,20100825,,
16816,18277,65712,0,-1,0,-1,0,,0000000,,,load,20100825,,
16817,18278,65712,0,-1,0,-1,0,,0000000,,,load,20100825,,
16818,18279,65712,0,-1,0,-1,0,,0000000,,,load,20100825,,
17157,18617,65712,0,-1,0,-1,0,,0000000,,,load,20100825,,
17763,19220,65712,0,-1,0,-1,0,,0000000,,,load,20100825,,
17917,19373,65712,0,-1,0,-1,0,,0000000,,,load,20100825,,
17972,19428,65712,0,-1,0,-1,0,,0000000,,,load,20100825,,
18390,19844,65712,0,-1,0,-1,0,,0000000,,,load,20100825,,
18396,19850,65712,0,-1,0,-1,0,,0000000,,,load,20100825,,
,40705,65712,1,,,,,40328,3-29,,,load,20220113,,
,41390,65712,1,,,,,40328,49-60,,,load,20220113,,
,42706,65712,1,,,,,40328,121-130,,,load,20220113,,
,42983,65712,1,,,,,40328,136-144,,,load,20220113,,
17762,19219,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
17803,19260,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
17805,19262,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
17829,19286,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
17840,19297,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
17851,19308,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
17953,19409,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
17977,19433,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
18029,19485,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
18883,20335,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
18908,20360,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
18909,20361,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
18924,20376,65721,0,-1,0,-1,0,,0000000,,,load,20100825,,
,13372,65721,1,,,,,40328,83-87,,,load,20220113,,
,13406,65721,1,,,,,40328,685-700,,,load,20220113,,
,13863,65721,1,,,,,40328,723-750,,,load,20220113,,
,14611,65721,1,,,,,40328,3-29,,,load,20220113,,
,14627,65721,1,,,,,40328,3-29,,,load,20220113,,
,14628,65721,1,,,,,40328,3-29,,,load,20220113,,
,14643,65721,1,,,,,40328,3-29,,,load,20220113,,
,14649,65721,1,,,,,40328,33-34,,,load,20220113,,
,14797,65721,1,,,,,40328,711-723,,,load,20220113,,
,15880,65721,1,,,,,40328,723-750,,,load,20220113,,
,16503,65721,1,,,,,40328,121-130,,,load,20220113,,
,16520,65721,1,,,,,40328,121-130,,,load,20220113,,
,16548,65721,1,,,,,40328,121-130,,,load,20220113,,
,16652,65721,1,,,,,40328,34-44,,,load,20220113,,
,18042,65721,1,,,,,40328,1188-1189,,,load,20220113,,
,18595,65721,1,,,,,40328,685-700,,,load,20220113,,
,18835,65721,1,,,,,40328,685-700,,,load,20220113,,
,19219,65721,1,,,,,40328,49-60,,,load,20220113,,
,19260,65721,1,,,,,40328,49-60,,,load,20220113,,
,19308,65721,1,,,,,40328,185-189,,,load,20220113,,
,20335,65721,1,,,,,40328,711-723,,,load,20220113,,
,40660,65721,1,,,,,40328,3-29,,,load,20220113,,
,41093,65721,1,,,,,40328,34-44,,,load,20220113,,
,41510,65721,1,,,,,40328,62-63,,,load,20220113,,
,41511,65721,1,,,,,40328,62-63,,,load,20220113,,
,42385,65721,1,,,,,40328,109-112,,,load,20220113,,
,43196,65721,1,,,,,40328,150-155,,,load,20220113,,
,43197,65721,1,,,,,40328,150-155,,,load,20220113,,
,43198,65721,1,,,,,40328,150-155,,,load,20220113,,
15150,16621,65734,0,-1,0,-1,0,,0000000,,,load,20100825,,
15276,16745,65734,0,-1,0,-1,0,,0000000,,,load,20100825,,
15277,16746,65734,0,-1,0,-1,0,,0000000,,,load,20100825,,
